library,name,tags
lucide,map-pin-minus,location|waypoint|marker|drop|delete|remove|erase
lucide,map-pin-minus-inside,location|waypoint|marker|drop|delete|remove|erase
lucide,map-pin-off,location|waypoint|marker|remove
lucide,map-pin-pen,location|waypoint|marker|drop|edit
lucide,map-pin-plus,location|waypoint|marker|drop|add|create|new
lucide,map-pin-plus-inside,location|waypoint|marker|drop|add|create|new
lucide,map-pin-search,location|navigation|travel|waypoint|marker|drop
lucide,map-pin-x,location|waypoint|marker|drop|delete|remove|erase
lucide,map-pin-x-inside,location|waypoint|marker|drop|delete|remove|erase
lucide,map-pinned,location|waypoint|marker|drop
lucide,map-plus,location|navigation|travel|new|add|create
lucide,mars,gender|sex|male|masculine|man|boy
lucide,mars-stroke,gender|androgyne|transgender
lucide,martini,cocktail|alcohol|beverage|bar|drink|glass|spirit|party|celebration|mixer
lucide,maximize,fullscreen|expand|dashed
lucide,maximize-2,fullscreen|arrows|expand
lucide,medal,prize|sports|winner|trophy|award|achievement
lucide,megaphone,advertisement|announcement|attention|alert|loudspeaker|megaphone|notification
lucide,megaphone-off,advertisement|announcement|attention|alert|loudspeaker|megaphone|notification|disable|silent
lucide,meh,emoji|face|neutral|emotion
lucide,memory-stick,ram|random access|technology|computer|chip|circuit|specs|capacity|gigabytes|gb
lucide,menu,bars|navigation|hamburger|options
lucide,merge,combine|join|unite
lucide,message-circle,comment|chat|conversation|dialog|feedback|speech bubble
lucide,message-circle-check,comment|chat|conversation|dialog|feedback|speech bubble|moderate|check|done|todo|complete
lucide,message-circle-code,comment|chat|conversation|dialog|feedback|speech bubble|code review|coding
lucide,message-circle-dashed,comment|chat|conversation|dialog|feedback|speech bubble|draft
lucide,message-circle-heart,comment|chat|conversation|dialog|feedback|positive|like|love|interest|valentine|dating|date|speech bubble
lucide,message-circle-more,comment|chat|conversation|dialog|feedback|speech bubble|typing|writing|responding|ellipsis|etc|et cetera|...|…
lucide,message-circle-off,comment|chat|conversation|dialog|feedback|speech bubble|clear|close|delete|remove|cancel|silence|mute|moderate
lucide,message-circle-plus,comment|chat|conversation|dialog|feedback|speech bubble|add
lucide,message-circle-question-mark,comment|chat|conversation|dialog|feedback|speech bubble|help
lucide,message-circle-reply,comment|chat|conversation|dialog|feedback|speech bubble|reply|response
lucide,message-circle-warning,comment|chat|conversation|dialog|feedback|speech bubble|report|abuse|offense|alert|danger|caution|protected|exclamation mark
lucide,message-circle-x,comment|chat|conversation|dialog|feedback|speech bubble|clear|close|delete|remove|cancel|silence|mute|moderate
lucide,message-square,comment|chat|conversation|dialog|feedback|speech bubble
lucide,message-square-check,comment|chat|conversation|dialog|feedback|speech bubble|moderate|check|done|todo|complete
lucide,message-square-code,comment|chat|conversation|dialog|feedback|speech bubble|code review|coding
lucide,message-square-dashed,comment|chat|conversation|dialog|feedback|speech bubble|draft
lucide,message-square-diff,comment|chat|conversation|dialog|feedback|speech bubble|add|patch|difference|plus|minus|plus-minus|math|code review|coding|version control|git
lucide,message-square-dot,unread|unresolved|comment|chat|conversation|dialog|feedback|speech bubble
lucide,message-square-heart,comment|chat|conversation|dialog|feedback|positive|like|love|interest|valentine|dating|date|speech bubble
lucide,message-square-lock,comment|chat|conversation|dialog|feedback|speech bubble|secure|encrypted
lucide,message-square-more,comment|chat|conversation|dialog|feedback|speech bubble|typing|writing|responding|ellipsis|etc|et cetera|...|…
lucide,message-square-off,comment|chat|conversation|dialog|feedback|speech bubble|clear|close|delete|remove|cancel|silence|mute|moderate
lucide,message-square-plus,comment|chat|conversation|dialog|feedback|speech bubble|add
lucide,message-square-quote,comment|chat|conversation|dialog|feedback|speech bubble|blockquote|quotation|indent|reply|response
lucide,message-square-reply,comment|chat|conversation|dialog|feedback|speech bubble|reply|response
lucide,message-square-share,comment|chat|conversation|dialog|feedback|speech bubble|network|forward
lucide,message-square-text,comment|chat|conversation|dialog|feedback|speech bubble
lucide,message-square-warning,comment|chat|conversation|dialog|feedback|speech bubble|report|abuse|offense|alert|danger|caution|protected|exclamation mark
lucide,message-square-x,comment|chat|conversation|dialog|feedback|speech bubble|clear|close|delete|remove|cancel|silence|mute|moderate
lucide,messages-square,comment|chat|conversation|dialog|feedback|speech bubbles|copy|multiple|discussion|interview|debate
lucide,metronome,metronome|tempo|rhythm|beat|bpm|music|audio|sound|practice|timing|timer|time|pulse|sync|cadence|control|playback|studio|tool
lucide,mic,record|sound|listen|radio|podcast|microphone
lucide,mic-off,record|sound|mute|microphone
lucide,mic-vocal,lyrics|voice|listen|sound|music|radio|podcast|karaoke|singing|microphone
lucide,microchip,processor|cores|technology|computer|chip|integrated circuit|memory|ram|specs|gpu|gigahertz|ghz
lucide,microscope,medical|education|science|imaging|research
lucide,microwave,oven|cooker|toaster oven|bake
lucide,milestone,signpost|direction|right|east|forward|version control|waypoint
lucide,milk,lactose|bottle|beverage|drink|water|diet
lucide,milk-off,lactose free|bottle|beverage|drink|water|allergy|intolerance|diet
lucide,minimize,exit fullscreen|close|shrink
lucide,minimize-2,exit fullscreen|arrows|close|shrink
lucide,minus,subtract|remove|decrease|decrement|reduce|negative|calculate|line|divider|separator|horizontal rule|hr|html|markup|markdown|---|toolbar|operator|code|coding|minimum|downgrade
lucide,mirror-rectangular,reflection|optics|glass|surface|image|physics|science|bathroom|decor|cosmetic|shiny|periscope|vanity
lucide,mirror-round,reflection|optics|glass|surface|image|physics|science|bathroom|vanity|makeup|decor|cosmetic|shiny|periscope
lucide,monitor,tv|screen|display|virtual machine|vm
lucide,monitor-check,tv|screen|display|desktop|running|active|virtual machine|vm
lucide,monitor-cloud,virtual machine|virtual desktop|vm|vdi|computing|remote work|monitoring|infrastructure|software as a service|saas|workstation|environment|tv|screen|display
lucide,monitor-cog,tv|screen|display|virtual machine|vm|executable|settings|cog|edit|gear|configuration|preferences|system|control panel|network|computing
lucide,monitor-dot,tv|screen|display|desktop|running|active|virtual machine|vm
lucide,monitor-down,tv|screen|display|desktop|download
lucide,monitor-off,share
lucide,monitor-pause,tv|screen|display|desktop|video|movie|film|suspend|hibernate|boot|virtual machine|vm
lucide,monitor-play,tv|screen|display|desktop|video|movie|film|running|start|boot|virtual machine|vm
lucide,monitor-smartphone,smartphone|phone|cellphone|device|mobile|desktop|monitor|responsive|screens
lucide,monitor-speaker,devices|connect|cast
lucide,monitor-stop,tv|screen|display|desktop|video|movie|film|stop|shutdown|virtual machine|vm
lucide,monitor-up,tv|screen|display|upload|connect|remote|screen share
lucide,monitor-x,tv|screen|display|desktop|virtual machine|vm|close|stop|suspend|remove|delete
lucide,moon,dark|night
lucide,moon-star,dark|night|star
lucide,motorbike,moto|motorcycle|transport|vehicle|drive|ride|trip|race|racing|journey|delivery
lucide,mountain,climb|hike|rock
lucide,mountain-snow,alpine|climb|snow
lucide,mouse,device|scroll|click
lucide,mouse-left,device|scroll|click
lucide,mouse-off,device|scroll|click|disabled
lucide,mouse-pointer,click|select
lucide,mouse-pointer-2,click|select
lucide,mouse-pointer-2-off,pointer|mouse|cursor|off|disable|arrow|navigation|selection|select|click|no-click|interaction
lucide,mouse-pointer-ban,wait|busy|loading|blocked|frozen|freeze
lucide,mouse-pointer-click,click|select
lucide,mouse-right,device|scroll|click
lucide,move,arrows
lucide,move-3d,arrows|axis|gizmo|coordinates|transform|translate
lucide,move-diagonal,double|arrow
lucide,move-diagonal-2,double|arrow
lucide,move-down,arrow|direction|downwards|south
lucide,move-down-left,arrow|direction
lucide,move-down-right,arrow|direction
lucide,move-horizontal,double|arrow
lucide,move-left,arrow|direction|back|west
lucide,move-right,arrow|direction|trend flat|east
lucide,move-up,arrow|direction|upwards|north
lucide,move-up-left,arrow|direction
lucide,move-up-right,arrow|direction
lucide,move-vertical,double|arrow
lucide,music,note|quaver|eighth note
lucide,music-2,quaver|eighth note|note
lucide,music-3,crotchet|minim|quarter note|half note|note
lucide,music-4,semiquaver|sixteenth note|note
lucide,navigation,location|travel
lucide,navigation-2,location|travel
lucide,navigation-2-off,location|travel
lucide,navigation-off,location|travel
lucide,network,tree
lucide,newspaper,news|feed|home|magazine|article|headline
lucide,nfc,contactless|payment|near-field communication
lucide,non-binary,gender|nonbinary|enby
lucide,notebook,notepad|notes|stationery|sketchbook|moleskine|closure|strap|band|elastic|organizer|organiser|planner|diary|journal|writing|written|writer|reading|high school|university|college|academy|student|study|homework|research
lucide,notebook-pen,pencil|notepad|notes|noted|stationery|sketchbook|organizer|organiser|planner|diary|journal|writing|write|written|reading|high school|university|college|academy|student|study|research|homework|eraser|rubber
lucide,notebook-tabs,notepad|notes|people|family|friends|acquaintances|contacts|details|addresses|phone numbers|directory|listing|networking|alphabetical|a-z|organizer|organiser|planner|diary|stationery
lucide,notebook-text,notepad|notes|pages|paper|stationery|sketchbook|organizer|organiser|planner|diary|journal|writing|write|written|reading|high school|university|college|academy|student|study|research|homework|lines|opened
lucide,notepad-text,notebook|notes|pages|paper|stationery|sketchbook|organizer|organiser|planner|diary|journal|writing|write|written|reading|high school|university|college|academy|student|study|homework|research|lines|opened
lucide,notepad-text-dashed,notebook|notes|pages|paper|stationery|diary|journal|writing|write|written|draft|template|lines
lucide,nut,hazelnut|acorn|food|diet
lucide,nut-off,hazelnut|acorn|food|allergy|intolerance|diet
lucide,octagon,stop|shape
lucide,octagon-alert,warning|alert|danger|exclamation mark
lucide,octagon-minus,stop|forbidden|subtract|remove|decrease|reduce|-|traffic|halt|restricted
lucide,octagon-pause,music|audio|stop
lucide,octagon-x,delete|stop|alert|warning|times|clear|math
lucide,omega,greek|symbol|mathematics|education|physics|engineering|ohms|electrical resistance|angular frequency|dynamical systems|astronomy|constellations|philosophy
lucide,option,keyboard|key|mac|alt|button
lucide,orbit,planet|space|physics|satellites|moons
lucide,origami,paper|bird
lucide,package,box|container|storage|sealed|delivery|undelivered|unopened|packed|archive|zip|module
lucide,package-2,box|container|storage|sealed|packed|unopened|undelivered|archive|zip
lucide,package-check,confirm|verified|done|todo|tick|complete|task|delivered
lucide,package-minus,delete|remove
lucide,package-open,box|container|storage|unpack|unarchive|unzip|opened|delivered
lucide,package-plus,new|add|create
lucide,package-search,find|product process|lens
lucide,package-x,delete|remove
lucide,paint-bucket,fill|paint|bucket|color|colour
lucide,paint-roller,brush|color|colour|decoration|diy
lucide,paintbrush,brush|paintbrush|design|color|colour|decoration|diy
lucide,paintbrush-vertical,brush|paintbrush|design|color|colour|decoration|diy
lucide,palette,colors|colours|theme|scheme|paint|watercolor|watercolour|artist
lucide,panda,animal|wildlife|bear|zoo|bamboo
lucide,panel-bottom,drawer|dock
lucide,panel-bottom-close,drawer|dock|hide|chevron|down
lucide,panel-bottom-dashed,drawer|dock|show|reveal|padding|margin|guide|layout|bleed
lucide,panel-bottom-open,drawer|dock|show|reveal|chevron|up
lucide,panel-left,primary|drawer
lucide,panel-left-close,primary|drawer|hide|chevron|<
lucide,panel-left-dashed,sidebar|primary|drawer|show|reveal|padding|margin|guide|layout|bleed
lucide,panel-left-open,primary|drawer|show|reveal|chevron|right|>
lucide,panel-left-right-dashed,sidebar|primary|drawer|show|reveal|padding|margin|guide|layout|vertical|bleed
lucide,panel-right,sidebar|secondary|drawer
lucide,panel-right-close,sidebar|secondary|drawer|hide|chevron|>
lucide,panel-right-dashed,sidebar|secondary|drawer|show|reveal|padding|margin|guide|layout|bleed
lucide,panel-right-open,sidebar|secondary|drawer|show|reveal|chevron|left|<
lucide,panel-top,drawer|browser|webpage
lucide,panel-top-bottom-dashed,sidebar|primary|drawer|show|reveal|padding|margin|guide|layout|horizontal|bleed
lucide,panel-top-close,menu bar|drawer|hide|chevron|up
lucide,panel-top-dashed,menu bar|drawer|show|reveal|padding|margin|guide|layout|bleed
lucide,panel-top-open,menu bar|drawer|show|reveal|chevron|down
lucide,panels-left-bottom,drawers|sidebar|primary
lucide,panels-right-bottom,drawers|sidebar|secondary
lucide,panels-top-left,menu bar|sidebar|primary|drawers|window|webpage|projects|overview
lucide,paperclip,attachment|file
lucide,parasol,umbrella|sunshade|beach|shade|sun|protection|cover|canopy|garden|outdoors|resort|travel|vacation|holiday|summer|apparel|accessory|sunbathing|relax|tropical
lucide,parentheses,code|token|parenthesis|parens|brackets|parameters|arguments|args|input|call|math|formula|function|(|)
lucide,parking-meter,driving|car park|pay|sidewalk|pavement
lucide,party-popper,emoji|congratulations|celebration|party|tada|🎉|🎊|excitement|exciting|excites|confetti
lucide,pause,music|stop
lucide,paw-print,pets|vets|veterinarian|domesticated|cat|dog|bear
lucide,pc-case,computer|chassis
lucide,pen,pencil|change|create|draw|writer|writing|biro|ink|marker|felt tip|stationery|artist
